Atom_ID,E_Vac_Cell,E_f_vac_Zn
21144,-720035.587502467,0.5803424669732901
21154,-720035.235392767,0.22823276699759087
21157,-720035.487699719,0.4805397190224009
21158,-720035.502557325,0.4953973249369862
27548,-720035.341775489,0.33461548903264127
21482,-720035.352714822,0.34555482203844956
21483,-720035.80659212,0.7994321199670064
21489,-720035.414444623,0.40728462304227075
27884,-720035.568236172,0.5610761719593408
15026,-720035.372750248,0.3655902479379999
21763,-720035.059952534,0.05279253402963302
21769,-720035.613499733,0.6063397330302375
21774,-720035.661833323,0.6546733229491489
21775,-720035.644536692,0.6373766919435563
28164,-720035.244948447,0.23778844697639367
15038,-720035.078911456,0.07175145603954813
15044,-720035.546457815,0.5392978149769457
21439,-720035.485847862,0.4786878619646283
21444,-720035.185283919,0.17812391897436253
21780,-720035.51520417,0.5080441700132193
21781,-720035.697326641,0.6901666409406441
27839,-720035.423132963,0.4159729630058261
27845,-720035.598592698,0.5914326979849117
28188,-720035.36427559,0.3571155900438877
15050,-720035.316644927,0.3094849270140382
21454,-720035.089120717,0.0819607170136275
21461,-720035.045524932,0.038364931971356486
21793,-720035.510807043,0.5036470430507886
21798,-720035.654761054,0.6476010539639371
21799,-720035.940784993,0.9336249929923194
21804,-720035.657351956,0.650191955997199
27863,-720035.748788288,0.7416282879724728
21468,-720035.040550336,0.033390336001813625
27869,-720035.427061822,0.4199018220254781
27875,-720035.387508156,0.38034815600380323
28206,-720035.657323319,0.6501633189921828
21811,-720035.391549408,0.3843894079630824
15080,-720035.980543004,0.9733830039925503
21480,-720035.90610708,0.8989470800455289
21484,-720035.64271375,0.6355537500070038
21485,-720035.615316998,0.6081569979736211
27881,-720035.952533654,0.9453736540466177
27887,-720035.58815107,0.5809910700494053
21817,-720035.751309516,0.744149516017698
21822,-720035.435447682,0.428287682037391
21760,-720035.272963375,0.26580337496247164
22100,-720035.869036375,0.8618763749558108
22101,-720035.438973317,0.43181331703212134
22106,-720035.692280951,0.6851209509489687
28502,-720035.603605501,0.5964455009974169
21767,-720035.747384173,0.7402241729735958
21770,-720035.5444299,0.5372699000011759
21771,-720035.613769016,0.6066090159887078
21773,-720035.676104911,0.6689449110138791
21777,-720035.944490213,0.9373302129400524
22112,-720035.424328359,0.4171683589532601
22113,-720035.448701371,0.44154137096606216
22119,-720035.703910172,0.6967501719785484
28167,-720035.485436773,0.47827677303697935
15378,-720035.64626782,0.639107820026167
15384,-720035.631848464,0.6246884640143814
21778,-720035.545738731,0.5385787310381981
21779,-720035.555320568,0.5481605680264162
21785,-720035.558716279,0.5515562789817902
21788,-720035.558577794,0.5514177939924972
22124,-720035.56398152,0.5568215200049432
22130,-720035.510433149,0.5032731489348786
22131,-720035.576445691,0.5692856910476091
15390,-720035.831344907,0.8241849070485311
15396,-720035.804691359,0.7975313590444254
21790,-720035.662016132,0.6548561320244896
21791,-720035.565605116,0.5584451159532743
21794,-720035.480209665,0.4730496650166439
21797,-720035.604850585,0.5976905849832671
21800,-720035.702886255,0.6957262549852582
21801,-720035.941559306,0.9343993059895562
21803,-720035.645101944,0.6379419439775499
22148,-720035.583520246,0.5763602459640803
28544,-720035.519481929,0.5123219290120157
15414,-720035.841979437,0.8348194370349499
21807,-720035.357713315,0.3505533150467651
21812,-720035.483702753,0.47654275296494386
21813,-720035.66425026,0.6570902599790694
21814,-720035.686959191,0.6797991909855606
21815,-720035.364782513,0.3576225129957872
22149,-720035.505088183,0.4979281829740482
28550,-720035.542498027,0.5353380269674214
21818,-720035.477431916,0.47027191604260377
21820,-720035.530993123,0.5238331229496377
21825,-720035.322447156,0.31528715594444445
21826,-720035.630331503,0.6231715029874446
22167,-720035.465162582,0.4580025819899144
22173,-720035.604363856,0.5972038560151683
22102,-720035.074603903,0.06744390298385194
22103,-720035.558564692,0.5514046920301022
22110,-720035.355705271,0.34854527100227795
22114,-720035.496156347,0.4889963469771298
22115,-720035.474743394,0.46758339394122383
22120,-720035.311383511,0.3042235110491144
22463,-720035.329570191,0.3224101909739526
22464,-720035.146176023,0.13901602293603144
28853,-720035.08819911,0.08103910999611041
15722,-720035.588175645,0.581015644974597
22123,-720035.40830713,0.40114712997578106
22127,-720035.68804991,0.6808899100008982
22128,-720035.362223795,0.3550637950259822
