Atom_ID,E_Vac_Cell,E_f_vac_Zn
45369,-716265.83784778,0.7150877799396964
45373,-716265.461026562,0.3382665619976448
37996,-716265.693760695,0.5710006950214135
41682,-716265.851575259,0.7288152589719372
41683,-716265.80466612,0.6819061199459808
41692,-716265.696055741,0.5732957410184296
45371,-716265.683113498,0.560353498000242
41693,-716265.466518073,0.3437580729625749
38009,-716265.712711378,0.5899513779697569
41689,-716265.477245045,0.3544850449800121
41698,-716265.436629928,0.3138699279190602
45384,-716265.33977238,0.2170123799262198
45571,-716265.567320087,0.4445600869623574
41702,-716265.821701096,0.6989410959906506
45388,-716265.544717479,0.4219574790006133
38008,-716265.326134718,0.20337471799232087
38015,-716265.743265792,0.6205057919980588
41703,-716265.600243607,0.477483606922962
41704,-716265.317415669,0.19465566894743613
38171,-716266.181583745,1.0588237450249123
41860,-716266.002194335,0.8794343349547686
38170,-716265.979313726,0.8565537259239333
41856,-716266.209115515,1.0863555149664732
41857,-716266.252900991,1.1301409909758346
41859,-716265.800361822,0.6776018219790982
45552,-716265.456315252,0.33355525196768365
38176,-716265.843471124,0.7207111239224302
38182,-716265.831350425,0.7085904249945285
38183,-716265.94030627,0.8175462699984761
41868,-716265.854658487,0.7318984869891407
41871,-716265.411170632,0.28841063196543626
41872,-716265.570648008,0.44788800799526296
38189,-716265.900617345,0.7778573449724915
38195,-716265.47382902,0.35106902001664064
41876,-716265.665450292,0.542690292026438
41877,-716265.573648323,0.45088832292478553
45565,-716265.650658073,0.527898072989248
45566,-716265.834423237,0.7116632369836422
38199,-716265.450361976,0.3276019760198521
41882,-716265.548440299,0.42568029896594606
38194,-716265.305407702,0.18264770196057878
45570,-716265.619213998,0.49645399793755285
45576,-716265.276519075,0.1537590750051292
38207,-716265.837718749,0.7149587489222737
41886,-716265.551190981,0.42843098091200016
45578,-716265.598117896,0.4753578959755229
45583,-716265.755478454,0.6327184540243449
45584,-716265.697143545,0.5743835449941086
42051,-716266.450588213,1.327828213016093
38360,-716265.908096895,0.7853368949401753
42049,-716265.812950206,0.6901902059582623
45735,-716265.702760829,0.5800008289772647
42060,-716265.352934187,0.23017418701440118
38365,-716266.020056771,0.8972967709671336
42054,-716265.892354596,0.7695945960260557
38366,-716265.45842916,0.33566915991488866
42062,-716265.827387594,0.7046275940049069
45742,-716265.556671063,0.4339110629191252
45751,-716265.823639414,0.7008794140094521
42258,-716265.888608967,0.7658489669231328
45941,-716265.884208711,0.7614487109496819
45944,-716266.201986878,1.0792268779152634
45752,-716265.473672074,0.35091207400202773
38372,-716265.45042917,0.327669170012288
38378,-716265.660153726,0.5373937259684878
42058,-716265.715668738,0.5929087379738318
42064,-716265.689533244,0.5667732439726221
42068,-716265.563425901,0.440665900965743
45953,-716265.728221258,0.605461258001216
38383,-716265.825955802,0.7031958019617575
45758,-716265.439075465,0.3163154649339246
38384,-716265.662621563,0.5398615629203247
38385,-716265.707076498,0.584316497927122
38391,-716265.575026925,0.4522669249238076
42080,-716265.551061862,0.4283018620010095
45759,-716265.696287317,0.5735273169377448
45760,-716265.440696546,0.3179365459620582
42078,-716265.492980281,0.37022028097655646
45770,-716265.879672019,0.7569120190130176
45773,-716265.720967534,0.5982075339672717
42084,-716265.579587681,0.4568276809552314
45767,-716265.884405529,0.7616455289791899
38390,-716265.331845287,0.20908528696984074
45768,-716265.446428721,0.32366872092481724
38401,-716265.85798993,0.7352299299347775
42090,-716265.471022033,0.3482620329852777
42089,-716265.577994614,0.4552346139937269
45771,-716265.346479776,0.2237197759352254
45777,-716265.693614635,0.5708546350035446
45780,-716265.60220992,0.47944991991627983
45781,-716265.615221902,0.4924619019986691
42246,-716265.906058192,0.7832981919893625
42247,-716265.869633672,0.7468736719131099
42249,-716265.545186233,0.4224262329773607
42254,-716265.487494335,0.3647343350132557
45938,-716265.824723162,0.7019631619589033
38571,-716265.501372588,0.3786125879525768
42253,-716265.695314617,0.5725546169817077
42255,-716265.71864416,0.5958841599315035
45939,-716265.82323123,0.7004712299933287
45942,-716266.101520095,0.9787600949896129
45949,-716265.900976629,0.7782166289655121
46146,-716266.15686283,1.034102830013782
45950,-716265.748401056,0.625641056012884
42266,-716265.788903915,0.6661439149431514
45945,-716265.802153431,0.6793934309646117
45951,-716265.669747424,0.5469874239317702
45952,-716265.873477978,0.7507179780188578
45954,-716266.132470422,1.009710421927795
46149,-716266.20040212,1.077642119980939
45956,-716265.791435777,0.6686757769459488
45962,-716265.953892412,0.8311324119824546
42267,-716265.704309033,0.5815490329661968
42270,-716265.930562083,0.8078020829964059
42271,-716265.940239921,0.817479920948446
45957,-716265.581225557,0.45846555698901437
45958,-716265.946190926,0.8234309259825947
42279,-716265.346933827,0.22417382700607202
38595,-716265.678198499,0.5554384989920633
42274,-716265.738255594,0.6154955940112101
42275,-716265.584104045,0.46134404491405956
45963,-716265.607404968,0.4846449679718914
45964,-716265.915240942,0.7924809420039507
42286,-716265.852621368,0.7298613679851966
42287,-716265.726056021,0.6032960210252183
42288,-716265.825842179,0.7030821789778399
42290,-716266.055620505,0.9328605049779268
45969,-716265.621842962,0.4990829619602861
45975,-716265.732482245,0.6097222449281814
45976,-716265.859138639,0.7363786389143767
